video_id,concept_id
1165,534
1165,1354
1166,1266
1166,1154
1166,1370
1166,1416
1166,886
1166,570
1166,1387
1167,1154
1167,1370
1167,814
1167,886
1167,1392
1168,1241
1168,1372
1168,1405
1168,1417
1168,1418
1169,537
1169,29
1169,1419
1169,870
1169,570
1169,1386
1170,804
1170,624
1170,26
1170,169
1170,870
1170,1386
1171,1154
1171,1370
1171,651
1171,708
1171,1420
1171,1405
1171,570
1172,1386
1173,677
1173,835
1173,1391
1173,570
1173,1392
1174,537
1174,428
1174,1405
1174,300
1174,1386
1175,310
1175,1154
1175,814
1175,26
1175,495
1175,853
1175,1386
1175,139
1176,1421
1176,227
1176,26
1176,844
1176,1156
1176,1386
1177,151
1177,25
1177,1371
1177,860
1177,1380
1177,1422
1178,1154
1178,1370
1178,786
1178,677
1178,741
1178,1419
1179,1154
1179,1138
1179,834
1179,1404
1179,1405
1179,534
1179,694
1180,122
1180,1154
1180,814
1180,169
1180,1371
1180,1390
1181,310
1181,1370
1181,1372
1181,1405
1181,1423
1181,1418
1181,1386
1181,1390
1182,1394
1182,879
1182,1068
1182,870
1182,570
1183,541
1183,1383
1183,886
1183,1372
1183,534
1183,1373
1183,890
1184,1154
1184,472
1184,844
1184,1424
1185,1154
1185,1370
1185,1383
1185,1100
1185,1373
1186,165
1186,472
1186,26
1186,1420
1186,694
1186,866
1186,1389
1187,785
1187,894
1187,440
1187,677
1187,570
1187,866
1188,1394
1188,866
1189,396
1189,866
1190,1266
1190,1370
1190,472
1190,1097
1190,840
1190,570
1190,1386
1191,310
1191,1425
1191,835
1191,1426
1191,1405
1191,1427
1192,1399
1193,1138
1193,25
1193,463
1193,110
1193,570
1193,694
1194,1266
1194,1154
1194,1370
1194,165
1194,26
1194,877
1194,840
1194,570
1195,298
1195,540
1195,491
1195,456
1195,440
1195,1405
1195,840
1196,886
1196,834
1196,1405
1196,1373
1196,1381
1197,1428
1197,12
1197,13
1197,96
1197,103
1197,488
1197,1151
1197,576
1197,549
1197,10
1198,46
1198,202
1198,203
1198,74
1198,316
1198,48
1198,317
1198,43
1198,1429
1198,1430
1199,396
1199,71
1199,756
1199,1431
1199,885
1199,1132
1199,45
1199,1432
1199,1433
1199,1434
1200,693
1200,12
1200,13
1200,501
1200,135
1200,488
1200,1151
1200,51
1200,702
1200,1435
1201,1058
1201,548
1201,92
1201,543
1201,531
1201,4
1201,532
1201,1436
1201,1437
1201,1438
1202,19
1202,46
1202,92
1202,1153
1202,74
1202,532
1202,75
1202,1437
1202,774
1202,1439
1203,431
1203,159
1203,463
1203,1124
1203,399
1203,627
1203,400
1203,831
1203,1440
1203,734
1204,431
1204,1047
1204,20
1204,13
1204,96
1204,501
1204,1151
1204,576
1204,317
1204,188
1205,13
1205,548
1205,1441
1205,92
1205,100
1205,514
1205,66
1205,1151
1205,705
1205,1442
1206,12
1206,13
1206,103
1206,535
1206,488
1206,1151
1206,288
1206,188
1206,702
1206,1442
1207,118
1207,291
1207,156
1207,754
1207,441
1207,157
1207,167
1207,774
1208,1053
1208,82
1208,13
1208,1371
1208,48
1208,1151
1208,68
1208,317
1208,828
1208,1443
1209,513
1209,627
1209,278
1209,182
1209,856
1209,69
1209,1125
1209,1444
1209,1445
1209,1446
1210,513
1210,463
1210,185
1210,515
1210,1444
1210,63
1211,627
1211,13
1211,488
1211,317
1211,1447
1211,1448
1211,414
1211,36
1211,599
1211,1449
1212,894
1212,91
1212,473
1212,397
1212,4
1212,515
1212,980
1212,441
1212,1450
1212,63
1213,90
1213,191
1213,185
1213,1451
1213,397
1213,51
1213,317
1213,557
1213,1452
1213,739
1214,651
1214,1453
1214,1053
1214,91
1214,1371
1214,29
1214,881
1214,75
1214,317
1214,189
1215,12
1215,13
1215,1441
1215,168
1215,514
1215,515
1215,831
1215,48
1215,160
1215,576
1216,46
1216,488
1216,1079
1216,609
1216,1086
1216,414
1216,1454
1216,599
1216,390
1216,1455
1217,693
1217,91
1217,501
1217,1451
1217,876
1217,4
1217,1456
1217,317
1217,87
1217,1457
1218,263
1218,71
1218,639
1218,82
1218,14
1218,94
1218,572
1218,317
1218,88
1218,1457
1219,71
1219,91
1219,13
1219,46
1219,202
1219,1371
1219,316
1219,75
1219,317
1219,1458
1220,91
1220,1371
1220,1059
1220,572
1220,711
1220,574
1220,5
1220,75
1220,317
1220,1459
1221,12
1221,13
1221,118
1221,933
1221,502
1221,66
1221,1151
1221,317
1221,578
1221,45
1222,541
1222,46
1222,168
1222,100
1222,131
1222,61
1222,139
1222,634
1222,48
1222,76
1223,91
1223,13
1223,97
1223,1460
1223,92
1223,138
1223,74
1223,5
1223,48
1223,317
1224,122
1224,541
1224,118
1224,78
1224,374
1224,74
1224,488
1224,48
1224,167
1224,774
1225,310
1225,538
1225,822
1225,127
1225,3
1225,488
1225,5
1225,129
1225,8
1225,521
1226,1304
1226,13
1226,96
1226,1059
1226,1142
1226,534
1226,488
1226,48
1226,167
1226,521
1227,184
1227,535
1227,1451
1227,312
1227,3
1227,74
1227,900
1227,971
1227,739
1227,654
1228,184
1228,11
1228,858
1228,12
1228,312
1228,900
1228,51
1228,317
1228,87
1228,702
1229,468
1229,405
1229,96
1229,104
1229,980
1229,1129
1229,769
1229,739
1229,1244
1229,654
1230,1461
1230,1219
1230,184
1230,96
1230,92
1230,312
1230,397
1230,4
1230,547
1230,1129
1231,513
1231,540
1231,894
1231,154
1231,658
1231,168
1231,1059
1231,704
1231,515
1231,156
1232,191
1232,11
1232,185
1232,507
1232,13
1232,956
1232,1451
1232,1059
1232,372
1232,1462
1233,1219
1233,185
1233,1463
1233,66
1233,488
1233,51
1233,1237
1233,1464
1233,1465
1233,1434
1234,185
1234,798
1234,646
1234,300
1234,72
1234,74
1234,1466
1234,709
1234,520
1234,1467
1235,1468
1235,627
1235,1463
1235,1469
1235,1451
1235,135
1235,66
1235,18
1235,1444
1235,121
1236,142
1236,1106
1236,858
1236,689
1236,372
1236,288
1236,1454
1236,289
1236,1443
1236,1439
1237,122
1237,13
1237,345
1237,857
1237,1444
1237,678
1237,45
1237,1470
1237,1471
1237,1434
1238,185
1238,858
1238,405
1238,96
1238,345
1238,576
1238,288
1238,816
1238,1454
1238,1439
1239,185
1239,26
1239,41
1239,13
1239,96
1239,100
1239,374
1239,101
1239,74
1239,317
1240,185
1240,96
1240,501
1240,42
1240,92
1240,1059
1240,881
1240,48
1240,317
1240,121
1241,168
1241,508
1241,279
1241,704
1241,530
1241,574
1241,1436
1241,160
1241,157
1241,1472
1242,1058
1242,858
1242,28
1242,46
1242,312
1242,4
1242,1456
1242,317
1242,1457
1242,1473
1243,143
1243,858
1243,1428
1243,13
1243,501
1243,46
1243,372
1243,51
1243,576
1243,317
1244,185
1244,91
1244,109
1244,46
1244,1371
1244,288
1244,317
1244,1457
1244,549
1244,739
1245,143
1245,199
1245,103
1245,548
1245,1166
1245,1474
1245,1436
1245,317
1245,654
1245,1475
1246,96
1246,46
1246,689
1246,718
1246,186
1246,980
1246,1456
1246,317
1246,1272
1246,521
1247,90
1247,1453
1247,13
1247,46
1247,881
1247,856
1247,74
1247,317
1247,1476
1247,1477
1248,46
1248,16
1248,530
1248,532
1248,1436
1248,1478
1248,317
1248,1437
1248,1479
1248,1480
1249,185
1249,96
1249,583
1249,718
1249,5
1249,1481
1249,1466
1249,547
1249,1272
1249,1482
1250,26
1250,880
1250,495
1250,859
1250,862
1250,1483
1250,1354
1250,514
1251,1484
1251,751
1251,883
1251,822
1251,1485
1251,680
1251,1151
1251,1486
1252,19
1252,746
1252,725
1252,646
1252,1147
1252,1378
1252,435
1252,1487
1253,122
1253,396
1253,659
1253,822
1253,1488
1253,847
1253,1342
1253,1489
1254,1309
1254,858
1254,1490
1254,1491
1254,1492
1254,568
1254,1151
1254,43
1255,651
1255,227
1255,495
1255,1493
1255,229
1255,1492
1255,1494
1256,871
1256,708
1256,491
1256,858
1256,538
1256,1147
1256,1488
1257,651
1257,639
1257,1495
1257,463
1257,495
1257,223
1257,1491
1258,541
1258,472
1258,1376
1258,463
1258,495
1258,747
1258,674
1259,122
1259,1496
1259,746
1259,1492
1259,1497
1259,1265
1259,1498
1259,1499
1260,1500
1260,639
1260,227
1260,495
1260,863
1260,1498
1261,310
1261,1501
1261,882
1261,814
1261,1491
1261,374
1261,909
1261,1497
1262,1135
1262,785
1262,657
1262,472
1262,882
1262,1502
1263,431
1263,855
1263,247
1263,108
1263,1503
1263,1504
1263,1492
1263,1497
1263,891
1263,1498
1264,398
1264,383
1264,567
1264,446
1264,1077
1264,1505
1264,1506
1265,495
1265,1155
1265,1147
1265,120
1265,515
1265,189
1266,1507
1266,491
1266,1068
1266,870
1266,1293
1266,878
1266,1508
1266,1509
1267,263
1267,1255
1267,651
1267,786
1267,741
1267,1491
1267,1492
1267,1502
1268,1510
1268,151
1268,491
1268,26
1268,119
1268,1492
1268,73
1268,74
1269,854
1269,191
1269,1511
1269,842
1269,1147
1270,815
1270,1376
1270,227
1270,881
1270,809
1270,909
1270,1512
1271,715
1271,1513
1271,1514
1271,1515
1271,1516
1272,900
1272,901
1272,790
1272,1517
1272,1514
1272,1515
1273,715
1273,1518
1273,1514
1273,1519
1273,1515
1273,1520
1273,1521
1273,1516
1274,904
1274,57
1274,790
1274,1520
1274,1521
1274,1516
1275,41
1275,904
1275,51
1275,745
1275,790
1275,1518
1275,1519
1275,1521
1275,1516
1276,119
1276,697
1276,1454
1276,1522
1277,514
1277,715
1277,313
1277,790
1277,1514
1277,1515
1277,1516
1277,1523
1278,715
1278,1518
1278,1519
1278,1515
1278,1516
1279,505
1279,1524
1279,703
1279,716
1280,104
1280,900
1280,911
1280,901
1280,1514
1280,1515
1281,663
1281,904
1281,373
1281,790
1281,1518
1281,1519
1281,1521
1282,698
1282,790
1282,1514
1282,1515
1282,1516
1283,168
1283,397
1283,313
1283,816
1283,1525
1283,1526
1283,1516
1283,1523
1284,793
1284,697
1284,514
1284,189
1284,790
1284,1515
1285,589
1285,621
1285,696
1285,715
1285,790
1285,1515
1286,904
1286,373
1286,372
1286,790
1286,1519
1286,1521
1286,1516
1287,104
1287,715
1287,1527
1287,790
1287,1514
1287,1515
1288,621
1288,790
1288,1528
1288,1514
1288,1515
1288,1516
1289,621
1289,1082
1289,715
1289,1529
1289,1519
1289,1521
1289,1516
1289,1530
1290,1531
1290,819
1290,1454
1290,1515
1291,715
1291,716
1291,1532
1292,373
1292,168
1292,697
1292,726
1292,514
1292,313
1292,1454
1292,1526
1292,1516
1292,1523
1293,1124
1293,168
1293,131
1293,498
1293,715
1293,1514
1293,1523
1294,1533
1294,790
1294,1514
1294,1515
1295,279
1295,272
1296,696
1296,697
1296,790
1296,1515
1297,1531
1297,1515
1298,589
1298,696
1298,715
1298,1454
1298,790
1298,1515
1299,1534
1299,715
1299,1535
1299,1532
1299,1536
1299,1537
1299,1538
1299,1519
1300,904
1300,373
1300,1172
1300,66
1300,715
1301,697
1301,715
1301,1539
1301,1513
1302,822
1302,697
1302,715
1303,904
1303,505
1303,563
1303,756
1303,697
1304,648
1304,697
1304,514
1304,1515
1305,563
1305,726
1305,698
1305,1540
1306,1534
1306,715
1306,1540
1307,715
1307,1525
1307,1541
1307,1536
1307,1542
1307,1543
1307,1537
1307,1544
1307,1538
1307,1519
1308,439
1308,1124
1308,697
1308,715
1308,1531
1308,189
1308,1515
1309,66
1309,715
1309,1515
1310,716
1311,1545
1311,1534
1311,715
1312,563
1312,1539
1313,904
1313,563
1313,373
1313,726
1313,66
1314,1128
1314,1124
1314,505
1314,822
1314,697
1315,373
1315,689
1315,697
1315,1466
1315,698
1315,795
1316,699
1316,1241
1316,904
1316,1546
1316,1547
1316,1405
1316,861
1317,110
1317,673
1317,1394
1317,1548
1317,1147
1317,1405
1317,840
1318,1547
1318,1147
1318,840
1318,1381
1318,1549
1318,1550
1319,26
1319,879
1319,665
1319,1147
1319,73
1319,316
1319,1551
1320,550
1320,25
1320,1371
1320,741
1320,1552
1320,219
1320,1405
1321,1128
1321,695
1321,747
1321,1394
1321,863
1321,1552
1321,1405
1321,860
1321,1156
1322,648
1322,592
1322,463
1322,880
1322,538
1322,1372
1322,840
1322,572
1323,747
1323,886
1323,879
1323,1547
1323,1405
1323,840
1323,909
1324,1135
1324,657
1324,1376
1324,786
1324,886
1325,191
1325,1376
1325,152
1325,94
1325,673
1325,572
1325,482
1326,1553
1326,786
1326,710
1326,1371
1326,1547
1326,1552
1326,135
1326,1405
1326,869
1327,1138
1327,467
1327,859
1327,840
1327,1554
1328,1
1328,110
1328,747
1328,169
1328,1405
1328,602
1329,184
1329,1555
1329,1556
1329,1028
1329,941
1329,1082
1329,1557
1329,809
1329,1558
1329,1029
1330,195
1330,1555
1330,1556
1330,196
1330,941
1330,809
1330,1559
1330,1560
1330,1561
1330,1562
1331,805
1331,1563
1331,941
1331,1256
1331,203
1331,1564
1331,745
1331,1559
1331,950
1331,1565
1332,1566
1332,1567
1332,1568
1332,1569
1332,1570
1332,1571
1332,1572
1332,1573
1332,1574
1332,1575
1333,1576
1333,1566
1333,1441
1333,1556
1333,941
1333,809
1333,1570
1333,1577
1333,1574
1333,1578
1334,552
1334,1579
1334,1580
1334,1581
1334,1582
1334,1054
1334,1583
1334,1584
1334,1585
1334,1586
1335,195
1335,1556
1335,898
1335,941
1335,809
1335,1587
1335,1588
1335,1589
1335,942
1335,1020
1336,898
1336,1590
1336,1591
1336,1592
1336,1043
1336,602
1336,1593
1336,1594
1336,943
1336,1561
1337,1595
1337,1556
1337,729
1337,1590
1337,941
1337,809
1337,1596
1337,912
1337,1593
1337,1594
1338,1597
1338,1598
1338,1590
1338,1599
1338,942
1338,1020
1338,1600
1338,1601
1338,1602
1338,1603
1339,1555
1339,1604
1339,809
1339,1605
1339,964
1339,1593
1339,1594
1339,943
1339,1606
1339,1607
1340,1595
1340,1555
1340,1563
1340,1598
1340,1605
1340,1608
1340,1594
1340,1609
1340,1603
1340,1610
1341,1611
1341,1612
1341,1580
1341,1613
1341,1614
1341,1615
1341,1604
1341,1616
1341,1602
1341,1617
1342,1618
1342,1619
1342,1605
1342,1592
1342,1620
1342,1621
1342,1602
1342,1622
1342,1623
1342,1624
1343,1597
1343,1595
1343,1555
1343,1590
1343,1625
1343,1626
1343,1604
1343,756
1343,1594
1343,1617
1344,805
1344,103
1344,1595
1344,1555
1344,1627
1344,174
1344,809
1344,1141
1344,1628
1344,1562
1345,1566
1345,1629
1345,1598
1345,1630
1345,1631
1345,1572
1345,1632
1345,1633
1345,1634
1345,1635
1346,1595
1346,1555
1346,1636
1346,1637
1346,1638
1346,1639
1346,1560
1346,1640
1346,1641
1346,1642
1347,1643
1347,1566
1347,1629
1347,1636
1347,1571
1347,1572
1347,1594
1347,1644
1347,1645
1347,1633
1348,1037
1348,737
1348,1646
1348,1647
1348,1648
1348,1649
1348,1600
1348,1650
1348,1651
1348,1652
1349,1653
1349,1654
1349,1655
1349,1656
1349,1657
1349,1658
1349,1659
1349,943
1349,1660
1349,1661
1350,1662
1350,1605
1350,1631
1350,1663
1350,1664
1350,1633
1350,1602
1350,1634
1350,1635
1350,1665
1351,290
1351,1555
1351,373
1351,1666
1351,1667
1351,1668
1351,1669
1351,1670
1351,1632
1351,1642
1352,1671
1352,1672
1352,1586
1352,1673
1352,1674
1352,1675
1352,1676
1352,1677
1352,1678
1352,1679
1353,1680
1353,1648
1353,1600
1353,1681
1353,1682
1353,1683
1353,1684
1353,1685
1353,1686
1353,1687
1354,1597
1354,1688
1354,1689
1354,1690
1354,1691
1354,1692
1354,1693
1354,1632
1354,1694
1354,1695
1355,1566
1355,1284
1355,1648
1355,1696
1355,1697
1355,1600
1355,1698
1355,1650
1355,1699
1355,1700
1356,1690
1356,1701
1356,1641
1356,1702
1356,1703
1356,1704
1356,1705
1356,1706
1356,1707
1356,1708
1357,1709
1357,1710
1357,1711
1357,1648
1357,1649
1357,1712
1357,1592
1357,1600
1357,963
1357,1713
1358,1595
1358,1714
1358,1715
1358,369
1358,1716
1358,1567
1358,1717
1358,1718
1358,1719
1358,1720
1359,1555
1359,1605
1359,1008
1359,1600
1359,1721
1359,1632
1359,1602
1359,1623
1359,1624
1359,1665
1360,195
1360,919
1360,1604
1360,1715
1360,1690
1360,1668
1360,1722
1360,1723
1360,1632
1360,1012
1361,1597
1361,1555
1361,1689
1361,1724
1361,1008
1361,1725
1361,1632
1361,1726
1361,1694
1361,1635
1362,552
1362,1579
1362,1580
1362,1581
1362,1582
1362,1054
1362,1583
1362,1584
1362,1585
1362,1586
1363,1566
1363,919
1363,1580
1363,1727
1363,1598
1363,1572
1363,1594
1363,1728
1363,1729
1363,1635
1364,939
1364,1730
1364,1731
1364,1732
1364,1733
1364,1734
1364,1735
1364,1721
1364,1602
1364,1736
1365,1597
1365,1595
1365,1555
1365,1689
1365,1692
1365,1722
1365,1693
1365,943
1365,1725
1365,1632
1366,513
1366,1597
1366,1595
1366,1555
1366,1689
1366,1724
1366,174
1366,1737
1366,903
1366,1738
1367,552
1367,1555
1367,908
1367,1256
1367,1739
1367,1141
1367,1605
1367,1725
1367,1623
1367,1624
1368,14
1368,1566
1368,196
1368,174
1368,1668
1368,1723
1368,1663
1368,1012
1368,1728
1368,1635
1369,184
1369,523
1369,1441
1369,1556
1369,941
1369,1008
1369,1740
1369,910
1369,1725
1369,1741
1370,1566
1370,1555
1370,1556
1370,1590
1370,809
1370,1742
1370,1743
1370,1632
1370,1744
1370,1635
1371,1597
1371,1555
1371,1745
1371,1689
1371,1599
1371,1592
1371,1570
1371,1574
1371,1602
1371,1665
1372,1566
1372,1555
1372,1689
1372,1284
1372,1746
1372,1600
1372,1747
1372,1748
1372,1749
1372,1750
1373,1566
1373,1460
1373,1745
1373,1746
1373,1605
1373,1751
1373,1752
1373,1632
1373,1663
1373,1635
1374,1595
1374,1715
1374,1141
1374,1605
1374,1722
1374,1723
1374,1717
1374,1632
1374,1726
1374,1012
1375,1553
1375,1597
1375,1590
1375,1689
1375,1753
1375,1754
1375,1619
1375,1592
1375,1737
1375,1755
1376,1688
1376,1556
1376,1756
1376,1711
1376,1757
1376,950
1376,1642
1376,1565
1376,1758
1376,1741
1377,1566
1377,1759
1377,1563
1377,174
1377,1564
1377,1648
1377,1696
1377,273
1377,1760
1377,1700
1378,513
1378,1556
1378,941
1378,1667
1378,1630
1378,1631
1378,1761
1378,1762
1378,1763
1378,1634
1379,552
1379,972
1379,1604
1379,1715
1379,809
1379,1716
1379,1605
1379,1593
1379,1632
1379,1764
1380,1765
1380,1556
1380,1766
1380,127
1380,809
1380,1767
1380,1008
1380,1761
1380,768
1380,1632
1381,1556
1381,1768
1381,1604
1381,1605
1381,1600
1381,1594
1381,1749
1381,1769
1381,1642
1381,1606
1382,1555
1382,1556
1382,1667
1382,809
1382,1592
1382,745
1382,1632
1382,1728
1382,1642
1382,1741
1383,1597
1383,1595
1383,1556
1383,898
1383,1590
1383,1689
1383,1604
1383,1722
1383,1632
1383,1770
1384,1771
1384,1772
1384,1646
1384,1773
1384,1774
1384,1648
1384,1600
1384,1775
1384,1640
1384,1652
1385,1566
1385,1776
1385,1037
1385,1777
1385,1655
1385,1778
1385,1779
1385,1780
1385,1781
1385,1782
1386,1680
1386,1777
1386,1783
1386,1784
1386,1785
1386,1558
1386,1632
1386,1786
1386,1787
1386,1788
1387,1789
1387,1790
1387,1667
1387,1791
1387,1558
1387,1641
1387,1786
1387,1792
1387,1793
1387,1708
1388,1794
1388,1555
1388,1795
1388,1796
1388,1797
1388,1798
1388,1594
1388,1799
1388,1800
1388,1617
1389,1643
1389,824
1389,1801
1389,1802
1389,1803
1389,1035
1389,1641
1389,1804
1389,1703
1389,1805
1390,1612
1390,1789
1390,1777
1390,1806
1390,1807
1390,1648
1390,1808
1390,1785
1390,1809
1390,1810
1391,965
1391,731
1391,908
1391,1037
1391,543
1391,583
1391,1756
1391,1777
1391,1114
1391,1778
1392,405
1392,1555
1392,1811
1392,1756
1392,1812
1392,1785
1392,1594
1392,1813
1392,1602
1392,1617
1393,1814
1393,1815
1393,1777
1393,1816
1393,1791
1393,1817
1393,1818
1393,1605
1393,1717
1393,1819
1394,1789
1394,1028
1394,1604
1394,1777
1394,1816
1394,809
1394,1717
1394,1820
1394,1705
1394,1821
1395,122
1395,758
1395,1822
1395,203
1395,1823
1395,745
1395,763
1395,1824
1395,1825
1395,1826
1396,1135
1396,373
1396,436
1396,758
1396,744
1396,1739
1396,726
1396,683
1396,1827
1396,1824
1397,758
1397,1795
1397,1828
1397,762
1397,1827
1397,1829
1397,1824
1397,1830
1397,1831
1397,1832
1398,1135
1398,785
1398,462
1398,463
1398,744
1398,279
1398,1833
1398,745
1398,1834
1398,1824
1399,127
1399,1835
1399,1836
1399,1837
1399,1838
1399,1839
1399,1840
1399,1841
1399,1842
1399,1843
1400,14
1400,1828
1400,1844
1400,1839
1400,1845
1400,1846
1400,1842
1400,1824
1400,1843
1400,1831
1401,1847
1401,1848
1401,1828
1401,1844
1401,1837
1401,1839
1401,1845
1401,1846
1401,1824
1401,1843
1402,1849
1402,1833
1402,1837
1402,1850
1402,1839
1402,1851
1402,1842
1402,1824
1402,1852
1402,1853
1403,758
1403,197
1403,1854
1403,983
1403,1827
1403,1837
1403,1839
1403,1842
1403,1824
1403,1826
1404,21
1404,1855
1404,1856
1404,1837
1404,1839
1404,1857
1404,1842
1404,1858
1404,1824
1404,1831
1405,1859
1405,1587
1405,1828
1405,1844
1405,1860
1405,1845
1405,1861
1405,1846
1405,1862
1405,1863
1406,537
1406,1501
1406,215
1406,1828
1406,189
1406,1837
1406,1839
1406,1845
1406,1846
1406,1864
1407,919
1407,914
1407,915
1407,1860
1407,1837
1407,1839
1407,1845
1407,1842
1407,1824
1407,1843
1408,1833
1408,1856
1408,1840
1408,1857
1408,1865
1408,1866
1408,1846
1408,1842
1408,1858
1408,1852
1409,174
1409,1867
1409,768
1409,1838
1409,1850
1409,1868
1409,1839
1409,1840
1409,1842
1409,1843
1410,537
1410,1501
1410,1053
1410,749
1410,1828
1410,1837
1410,1839
1410,1845
1410,1846
1410,1869
1411,1166
1411,1733
1411,1860
1411,1837
1411,1839
1411,1842
1411,1824
1411,1843
1411,1870
1411,1871
1412,1872
1412,174
1412,1767
1412,1346
1412,1827
1412,1837
1412,1838
1412,1839
1412,1845
1412,1842
1413,983
1413,1873
1413,1874
1413,1875
1413,1876
1413,1837
1413,1839
1413,1842
1413,1824
1413,1843
1414,758
1414,759
1414,174
1414,629
1414,745
1414,1827
1414,1876
1414,1877
1414,1824
1414,1878
1415,1879
1415,1880
1415,1867
1415,1837
1415,1838
1415,1839
1415,1840
1415,1841
1415,1842
1415,1824
1416,1881
1416,1833
1416,1478
1416,1827
1416,1882
1416,1867
1416,1838
1416,1843
1416,1869
1416,1883
1417,758
1417,941
1417,809
1417,1779
1417,1846
1417,1884
1417,1824
1417,1852
1417,1885
1417,1886
1418,941
1418,1779
1418,1743
1418,1837
1418,1838
1418,1842
1418,1824
1418,1843
1418,1887
1418,1886
1419,1828
1419,1875
1419,1767
1419,745
1419,1735
1419,1860
1419,1837
1419,1839
1419,1842
1419,1843
1420,1879
1420,1888
1420,827
1420,1889
1420,1041
1420,1837
1420,1839
1420,1845
1420,1842
1420,1843
1421,1848
1421,1478
1421,1827
1421,1890
1421,1837
1421,1838
1421,1839
1421,1842
1421,1824
1421,1863
1422,122
1422,1854
1422,827
1422,1837
1422,1839
1422,1842
1422,1824
1422,1843
1422,1891
1422,1892
1423,758
1423,1893
1423,809
1423,942
1423,602
1423,745
1423,1827
1423,763
1423,1824
1423,1831
1424,1879
1424,1894
1424,1767
1424,1346
1424,1837
1424,1839
1424,1842
1424,1895
1424,1824
1424,1863
1425,977
1425,1848
1425,1478
1425,1827
1425,1867
1425,1837
1425,1868
1425,1839
1425,1842
1425,1843
1426,744
1426,629
1426,836
1426,686
1426,189
1426,745
1426,1827
1426,763
1426,1824
1426,1896
1427,1897
1427,1854
1427,827
1427,1021
1427,1837
1427,1839
1427,1842
1427,1824
1427,1843
1427,1898
1428,1899
1428,1833
1428,1900
1428,1837
1428,1838
1428,1839
1428,1842
1428,1824
1428,1843
1428,1901
1429,197
1429,1783
1429,519
1429,1827
1429,1837
1429,1838
1429,1839
1429,1902
1429,1842
1429,1824
1430,758
1430,683
1430,320
1430,1903
1430,1904
1430,1837
1430,1839
1430,1842
1430,1824
1430,1843
1431,1814
1431,1837
1431,1838
1431,1839
1431,1842
1431,1843
1431,1905
1431,1906
1431,1907
1431,1908
1432,127
1432,1860
1432,1909
1432,1839
1432,1865
1432,1866
1432,1846
1432,1862
1432,1842
1432,1843
1433,1879
1433,1783
1433,827
1433,1021
1433,922
1433,1837
1433,1839
1433,1842
1433,1824
1433,1843
1434,1252
1434,744
1434,203
1434,174
1434,760
1434,745
1434,1827
1434,763
1434,1824
1434,1831
1435,119
1435,758
1435,744
1435,120
1435,203
1435,508
1435,745
1435,1876
1435,1824
1435,1831
1436,1556
1436,941
1436,172
1436,1568
1436,1903
1436,1620
1436,1904
1436,1839
1436,1824
1436,1886
1437,941
1437,1568
1437,1779
1437,1837
1437,1838
1437,1839
1437,1865
1437,1842
1437,1843
1437,1886
1438,898
1438,1814
1438,1910
1438,1904
1438,1732
1438,1837
1438,1839
1438,1842
1438,1824
1438,1843
1439,758
1439,1166
1439,519
1439,809
1439,942
1439,745
1439,1827
1439,1824
1439,1911
1439,1831
1440,758
1440,203
1440,1783
1440,174
1440,1912
1440,602
1440,745
1440,1827
1440,1824
1440,1831
1441,1854
1441,1875
1441,942
1441,1735
1441,1860
1441,1837
1441,1839
1441,1842
1441,1843
1441,1870
1442,1913
1442,1822
1442,446
1442,1914
1442,1848
1442,1478
1442,1850
1442,1846
1442,1851
1442,1864
1443,1302
1443,1882
1443,1915
1443,1837
1443,1916
1443,1850
1443,1839
1443,1917
1443,1851
1443,1853
1444,1833
1444,1918
1444,1837
1444,1919
1444,1850
1444,1839
1444,1917
1444,1840
1444,1842
1444,1920
1445,1850
1445,1917
1445,1862
1445,1921
1445,1922
1445,1923
1445,1924
1445,1925
1445,1907
1445,1926
1446,127
1446,1837
1446,1850
1446,1839
1446,1846
1446,1862
1446,1842
1446,1927
1446,1883
1446,1928
1447,1929
1447,1930
1447,1931
1447,1932
1447,1933
1447,1934
1447,1935
1447,1936
1447,1937
1447,1938
1448,172
1448,127
1448,1767
1448,1860
1448,1845
1448,1865
1448,1842
1448,1853
1448,1939
1448,1940
1449,667
1449,1941
1449,1779
1449,1942
1449,1837
1449,1838
1449,1839
1449,1842
1449,1943
1449,1944
1450,179
1450,657
1450,674
1450,249
1450,1879
1450,156
1450,1945
1450,1946
1450,1947
1451,1941
1451,1948
1451,1949
1451,1890
1451,1950
1451,1868
1451,1842
1451,1925
1451,1951
1451,1952
1452,1953
1452,1954
1452,1955
1452,1956
1452,1957
1452,1936
1452,1937
1452,1958
1452,1959
1452,1960
1453,1866
1453,1955
1453,1956
1453,1961
1453,1962
1453,1963
1453,1964
1453,1965
1453,1966
1453,1967
1454,1968
1454,1953
1454,1969
1454,1866
1454,1955
1454,1970
1454,1971
1454,1972
1454,1959
1454,1940
1455,227
1455,215
1455,249
1455,204
1455,172
1455,127
1455,1837
1455,1868
1455,1925
1455,1951
1456,1973
1456,680
1456,1478
1456,1974
1456,1850
1456,1851
1456,1975
1456,1853
1456,1976
1456,1947
1457,1977
1457,1978
1457,1979
1457,1980
1457,1833
1457,1974
1457,1850
1457,1851
1457,1864
1457,1981
1458,1982
1458,161
1458,1983
1458,1973
1458,148
1458,1059
1458,665
1458,1979
1458,1914
1458,1853
1459,21
1459,646
1459,1890
1459,1919
1459,1845
1459,1865
1459,1866
1459,1846
1459,1957
1459,1984
1460,589
